time_relative,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_qw,odom_qx,odom_qy,odom_qz,cam0_x,cam0_y,cam0_z,cam0_qw,cam0_qx,cam0_qy,cam0_qz,
9.934309,6.195933,-0.357142,1.682129,0.583911,0.525813,-0.370402,0.806309,-0.003463,0.005418,-0.591459,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.034193,6.255552,-0.304142,1.646855,0.596852,0.523630,-0.327827,0.797099,-0.003715,0.005893,-0.603809,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.134335,6.315266,-0.252401,1.616522,0.609298,0.521745,-0.284742,0.788234,-0.003686,0.005262,-0.615342,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.234300,6.376792,-0.200306,1.590287,0.621266,0.520179,-0.239679,0.779452,-0.003848,0.005227,-0.626428,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.334106,6.440159,-0.147847,1.568437,0.633218,0.518503,-0.192749,0.770824,-0.003026,0.004606,-0.637025,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.434232,6.503840,-0.096150,1.551535,0.638793,0.514959,-0.145115,0.762623,0.000885,0.002023,-0.646839,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.534307,6.567019,-0.045447,1.539551,0.636782,0.509093,-0.096843,0.754896,0.002991,0.000752,-0.655838,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.634250,6.630452,0.005112,1.532232,0.631461,0.501809,-0.050440,0.747646,0.004428,0.000447,-0.664083,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.734141,6.693254,0.054832,1.529267,0.624432,0.492090,-0.009853,0.741177,0.005884,0.001114,-0.671283,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.834258,6.755312,0.103429,1.530074,0.616613,0.479388,0.025056,0.735623,0.007135,0.001856,-0.677351,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
10.934238,6.817191,0.151094,1.534144,0.608944,0.464077,0.054603,0.731049,0.007601,0.003194,-0.682275,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.034129,6.877171,0.196192,1.540765,0.602943,0.446662,0.078533,0.727662,0.007902,0.004056,-0.685878,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.134211,6.937113,0.240141,1.549763,0.595217,0.434804,0.101483,0.724695,0.004047,-0.002135,-0.689055,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.234200,6.996711,0.284109,1.561201,0.584895,0.437574,0.125030,0.721878,0.000521,-0.005794,-0.691996,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.334233,7.054129,0.327797,1.574724,0.575050,0.445525,0.148208,0.719893,-0.000670,-0.007040,-0.694049,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.434246,7.111110,0.372980,1.590716,0.564472,0.459424,0.171563,0.718627,-0.003103,-0.009782,-0.695320,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.534047,7.167592,0.420306,1.609214,0.554209,0.477727,0.194651,0.718008,-0.003644,-0.009458,-0.695961,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.634176,7.222560,0.468944,1.629799,0.545298,0.494999,0.216975,0.718039,-0.003915,-0.009105,-0.695932,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.734237,7.276669,0.519358,1.652578,0.536951,0.513627,0.238076,0.718694,-0.004755,-0.009564,-0.695245,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.834266,7.330010,0.571596,1.677233,0.530692,0.529645,0.254267,0.720046,-0.003417,-0.004838,-0.693901,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
11.934274,7.383081,0.624886,1.703295,0.532337,0.534342,0.266331,0.722051,-0.002824,0.002382,-0.691830,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.034024,7.436213,0.677682,1.730109,0.541950,0.531316,0.274896,0.724731,-0.002669,0.006419,-0.688997,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.134233,7.491012,0.730400,1.757910,0.553969,0.521702,0.280658,0.728249,0.000358,0.009186,-0.685251,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.234167,7.547567,0.782245,1.786438,0.566071,0.503628,0.283833,0.732742,0.003076,0.012139,-0.680391,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.334201,7.604781,0.831418,1.814888,0.577930,0.478723,0.284840,0.738072,0.006298,0.013844,-0.674551,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.434292,7.662472,0.877310,1.843057,0.587084,0.447214,0.283940,0.744142,0.010044,0.015203,-0.667773,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.534051,7.722152,0.920612,1.871639,0.594454,0.410752,0.282002,0.751032,0.009386,0.013335,-0.660064,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.634153,7.781282,0.960110,1.899475,0.599723,0.391238,0.280455,0.757631,0.001148,0.004518,-0.652667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.734318,7.842054,0.999436,1.927742,0.603578,0.389002,0.279275,0.764111,-0.002313,0.001130,-0.645080,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
12.834125,7.902578,1.038512,1.955605,0.606697,0.393903,0.277977,0.770765,-0.005156,-0.002009,-0.637095,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
